query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,119,RIAL,1,96,RIAL,1,1,1,1.0,0.9495189785957336,0,1,96,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,121,IL1L,1,70,IL1L,1,1,1,1.0,0.800468921661377,0,1,70,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,122,AVEL,1,38,AVEL,1,1,1,1.0,0.9287803173065186,0,1,38,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,125,AVAR,1,33,AVAR,1,1,1,1.0,0.9562321901321411,0,1,33,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,129,AIBL,1,8,AIBL,1,1,1,1.0,0.7654750347137451,0,1,8,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,130,RMDDL,1,111,RMDDL,1,1,1,1.0,0.9416280388832092,0,1,111,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,131,NSML,1,88,NSML,1,1,1,1.0,0.652047336101532,0,1,88,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,132,AIMR,1,11,AIMR,1,1,1,1.0,0.7293723821640015,0,1,11,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,135,ADER,1,3,ADER,1,1,1,1.0,0.8932973146438599,0,1,3,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,136,AWBL,1,48,AWBL,1,1,1,1.0,0.956851601600647,0,1,48,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,139,VB02,1,108,RIS,2,0,1,0.5,0.16122420132160187,0,0,108,0
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,140,AUAL,1,10,AIML,11,0,0,0.09090909090909091,0.0008643505861982703,0,0,10,0
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,141,AIYL,1,19,AQR,2,0,1,0.5,0.11392015963792801,0,0,19,0
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,142,AWCR,1,51,AWCR,1,1,1,1.0,0.8486719727516174,0,1,51,1
2023-01-09-22,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-09-22__2f7d76c0.npz,145,IL2L,1,76,IL2L,1,1,1,1.0,0.7887527942657471,0,1,76,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,5,MCL,1,85,MCL,1,1,1,1.0,0.8680366277694702,0,1,85,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,6,I2L,1,62,I2L,1,1,1,1.0,0.6721242070198059,0,1,62,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,7,IL2L,1,76,IL2L,1,1,1,1.0,0.8670384287834167,0,1,76,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,8,RMEL,1,118,RMEL,1,1,1,1.0,0.8440232872962952,0,1,118,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,10,RID,1,102,RID,1,1,1,1.0,0.555425763130188,0,1,102,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,11,AVDR,1,37,AVDR,1,1,1,1.0,0.8002991080284119,0,1,37,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,12,OLQDL,1,92,OLQDL,1,1,1,1.0,0.921434760093689,0,1,92,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,14,ADAR,1,3,ADER,2,0,1,0.5,0.012455269694328308,0,0,3,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,15,RMDVR,1,114,RMDR,39,0,0,0.02564102564102564,2.047457536846764e-09,0,0,114,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,16,RMDR,1,39,AVER,4,0,1,0.25,0.016483251005411148,0,0,39,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,17,RIH,1,103,RIH,1,1,1,1.0,0.9147393703460693,0,1,103,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,20,M5,1,84,M5,1,1,1,1.0,0.8018564581871033,0,1,84,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,22,AIZR,1,17,AIZR,1,1,1,1.0,0.6278268694877625,0,1,17,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,24,VB02,1,44,AVKR,13,0,0,0.07692307692307693,9.604169463273138e-06,0,0,44,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,26,FLPL,1,58,FLPL,1,1,1,1.0,0.9008811116218567,0,1,58,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,27,RICL,1,100,RICL,1,1,1,1.0,0.9214611053466797,0,1,100,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,28,ADAL,1,122,RMGL,2,0,1,0.5,0.2220592051744461,0,0,122,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,30,CEPDL,1,54,CEPDL,1,1,1,1.0,0.8684994578361511,0,1,54,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,32,ASIR,1,27,ASIR,1,1,1,1.0,0.45719656348228455,0,1,27,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,33,ASEL,1,20,ASEL,1,1,1,1.0,0.9182977676391602,0,1,20,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,34,IL2R,1,77,IL2R,1,1,1,1.0,0.9095349311828613,0,1,77,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,36,URXR,1,138,SMDVR,4,0,1,0.25,0.06984937936067581,0,0,138,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,40,M3R,1,81,M3L,3,0,1,0.3333333333333333,0.003256304422393441,0,0,81,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,45,ADLL,1,4,ADLL,1,1,1,1.0,0.7490386962890625,0,1,4,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,46,AVAL,1,32,AVAL,1,1,1,1.0,0.9552993774414062,0,1,32,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,47,URXL,1,145,URXL,1,1,1,1.0,0.8712524771690369,0,1,145,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,48,IL1R,1,71,IL1R,1,1,1,1.0,0.9396204948425293,0,1,71,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,54,IL1L,1,70,IL1L,1,1,1,1.0,0.8424893021583557,0,1,70,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,55,I1R,1,61,I1R,1,1,1,1.0,0.8498342633247375,0,1,61,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,57,AWAL,1,46,AWAL,1,1,1,1.0,0.9496711492538452,0,1,46,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,59,SMDVR,1,49,AWBR,2,0,1,0.5,0.11733837425708771,0,0,49,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,60,AVEL,1,38,AVEL,1,1,1,1.0,0.9480762481689453,0,1,38,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,61,MCR,1,86,MCR,1,1,1,1.0,0.911284863948822,0,1,86,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,63,AVJL,1,41,AVJL,1,1,1,1.0,0.9117398858070374,0,1,41,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,64,AINR,1,13,AINR,1,1,1,1.0,0.6305826902389526,0,1,13,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,65,IL2DL,1,74,IL2DL,1,1,1,1.0,0.9449201226234436,0,1,74,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,66,OLLR,1,91,OLLR,1,1,1,1.0,0.9001768827438354,0,1,91,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,68,M3L,1,82,M3R,5,0,1,0.2,0.000278024235740304,0,0,82,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,69,AUAL,1,128,SIBDL,3,0,1,0.3333333333333333,0.01475034561008215,0,0,128,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,71,AQR,1,19,AQR,1,1,1,1.0,0.3673567473888397,0,1,19,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,72,IL2VL,1,78,IL2VL,1,1,1,1.0,0.9160275459289551,0,1,78,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,74,IL2DR,1,75,IL2DR,1,1,1,1.0,0.9325506091117859,0,1,75,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,75,RICR,1,101,RICR,1,1,1,1.0,0.9275336265563965,0,1,101,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,76,I2R,1,63,I2R,1,1,1,1.0,0.9079697728157043,0,1,63,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,77,AWCL,1,50,AWCL,1,1,1,1.0,0.7430012226104736,0,1,50,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,78,ADEL,1,2,ADEL,1,1,1,1.0,0.9105138778686523,0,1,2,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,79,RIVR,1,110,RIVR,1,1,1,1.0,0.9161624908447266,0,1,110,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,80,AWBL,1,48,AWBL,1,1,1,1.0,0.9309596419334412,0,1,48,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,81,MI,1,87,MI,1,1,1,1.0,0.9510079622268677,0,1,87,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,82,IL1DR,1,69,IL1DR,1,1,1,1.0,0.5716344714164734,0,1,69,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,87,IL1VR,1,73,IL1VR,1,1,1,1.0,0.7007503509521484,0,1,73,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,88,IL2VR,1,79,IL2VR,1,1,1,1.0,0.9549882411956787,0,1,79,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,90,RMDDR,1,112,RMDDR,1,1,1,1.0,0.9218487739562988,0,1,112,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,93,URYDL,1,147,URYDL,1,1,1,1.0,0.8937280178070068,0,1,147,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,94,CEPVL,1,56,CEPVL,1,1,1,1.0,0.9061419367790222,0,1,56,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,96,URAVL,1,62,I2L,2,0,1,0.5,0.2427367866039276,0,0,141,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,97,URYVL,1,149,URYVL,1,1,1,1.0,0.9422295689582825,0,1,149,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,99,AVDL,1,36,AVDL,1,1,1,1.0,0.9202702641487122,0,1,36,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,102,FLPR,1,59,FLPR,1,1,1,1.0,0.9358247518539429,0,1,59,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,103,AIMR,1,10,AIML,14,0,0,0.07142857142857142,4.679317498812452e-05,0,0,10,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,104,ASHL,1,24,ASHL,1,1,1,1.0,0.6887400150299072,0,1,24,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,110,IL1VL,1,72,IL1VL,1,1,1,1.0,0.7540809512138367,0,1,72,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,111,RMDL,1,113,RMDL,1,1,1,1.0,0.9461063146591187,0,1,113,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,114,AVKL,1,122,RMGL,2,0,1,0.5,0.24400228261947632,1,0,43,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,116,URYVR,1,150,URYVR,1,1,1,1.0,0.9079853892326355,0,1,150,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,117,OLQDR,1,93,OLQDR,1,1,1,1.0,0.7758266925811768,0,1,93,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,119,OLLL,1,90,OLLL,1,1,1,1.0,0.8712038397789001,0,1,90,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,121,AWCR,1,51,AWCR,1,1,1,1.0,0.9503080248832703,0,1,51,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,122,AIZL,1,16,AIZL,1,1,1,1.0,0.34076184034347534,1,0,16,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,123,RMGL,1,0,ADAL,3,0,1,0.3333333333333333,0.08506032824516296,0,0,0,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,124,CEPDR,1,55,CEPDR,1,1,1,1.0,0.7400709986686707,0,1,55,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,126,AIML,1,1,ADAR,13,0,0,0.07692307692307693,8.528366015525535e-05,1,0,1,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,127,NSMR,1,89,NSMR,1,1,1,1.0,0.9185254573822021,0,1,89,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,128,RIVL,1,109,RIVL,1,1,1,1.0,0.9516077041625977,0,1,109,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,132,URBL,1,143,URBL,1,1,1,1.0,0.8008866310119629,0,1,143,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,133,URYDR,1,148,URYDR,1,1,1,1.0,0.45292389392852783,0,1,148,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,134,ADER,1,42,AVJR,4,0,1,0.25,0.002694237045943737,0,0,42,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,135,AVKR,1,43,AVKL,4,0,1,0.25,0.007100982591509819,0,0,123,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,138,SAAVL,1,126,SAAVL,1,1,1,1.0,0.5105920433998108,0,1,126,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,140,AINL,1,12,AINL,1,1,1,1.0,0.9002872109413147,0,1,12,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,141,ASGL,1,22,ASGL,1,1,1,1.0,0.9547746777534485,0,1,22,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,142,AVJR,1,42,AVJR,1,1,1,1.0,0.276441365480423,1,0,23,0
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,143,CEPVR,1,57,CEPVR,1,1,1,1.0,0.9419406652450562,0,1,57,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,144,RMER,1,119,RMER,1,1,1,1.0,0.9521700143814087,0,1,119,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,145,AIBL,1,8,AIBL,1,1,1,1.0,0.9504984021186829,0,1,8,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,146,I3,1,64,I3,1,1,1,1.0,0.9567161798477173,0,1,64,1
2023-01-23-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/train__2023-01-23-01__6b8b0274.npz,148,ADLR,1,5,ADLR,1,1,1,1.0,0.4892672002315521,0,1,5,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,0,ASEL,1,20,ASEL,1,1,1,1.0,0.6611308455467224,0,1,20,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,1,I6,1,65,I4,4,0,1,0.25,1.6367685020668432e-05,0,0,65,0
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,2,OLQDL,1,92,OLQDL,1,1,1,1.0,0.8547435998916626,0,1,92,1
2023-01-17-01,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-01__776311ba.npz,3,AIZL,1,16,AIZL,1,1,1,1.0,0.8559430837631226,0,1,16,1
