query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,84,AVKL,0,35,AVHR,,0,0,0.0,,1,0,112,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,85,RMED,1,85,RMED,1,1,1,1.0,0.9542413949966431,0,1,85,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,89,AVKR,1,98,SMBDL,4,0,1,0.25,0.011814487166702747,1,0,113,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,93,AQR,1,20,AQR,1,1,1,1.0,0.20333902537822723,1,0,20,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,94,RMEV,1,88,RMEV,1,1,1,1.0,0.9322781562805176,0,1,88,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,95,AIMR,1,117,VB1,19,0,0,0.05263157894736842,0.0007527681300416589,1,0,0,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,97,OLQDR,1,66,OLQDR,1,1,1,1.0,0.5484609007835388,0,1,66,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,100,URYDR,1,114,URYDR,1,1,1,1.0,0.31239381432533264,0,1,114,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,102,RIAR,1,71,RIAR,1,1,1,1.0,0.03206219524145126,1,0,71,1
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,104,SIBVL,1,81,RMDL,8,0,0,0.125,0.0030465922318398952,1,0,72,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,107,RICL,0,48,FLPL,,0,0,0.0,,0,0,2,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,112,AIBL,1,32,AVEL,2,0,1,0.5,0.22292153537273407,0,0,9,0
20230904-15-59-40,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20230904-15-59-40__ee901581.npz,113,OLLL,1,106,URADL,14,0,0,0.07142857142857142,0.00204286677762866,0,0,106,0
20240526-19-51-22,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240526-19-51-22__48ee49a1.npz,5,AVAL,1,27,AVAL,1,1,1,1.0,0.953240692615509,0,1,27,1
20240526-19-51-22,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240526-19-51-22__48ee49a1.npz,9,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9514591693878174,0,1,104,1
20240526-19-51-22,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240526-19-51-22__48ee49a1.npz,20,RMEV,1,88,RMEV,1,1,1,1.0,0.9530529379844666,0,1,88,1
20240526-19-51-22,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240526-19-51-22__48ee49a1.npz,35,SMDDL,1,100,SMBVL,54,0,0,0.018518518518518517,5.941812105447752e-06,1,0,4,0
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,0,AVAL,1,27,AVAL,1,1,1,1.0,0.953069269657135,0,1,27,1
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,14,RMED,1,74,RID,3,0,1,0.3333333333333333,0.010274341329932213,1,0,74,0
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,15,SMBDL,1,100,SMBVL,4,0,1,0.25,0.022710131481289864,1,0,99,0
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,23,SMDDL,1,102,SMDDL,1,1,1,1.0,0.9440422058105469,0,1,102,1
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,31,RIVL,1,77,RIVL,1,1,1,1.0,0.8823685050010681,0,1,77,1
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,36,RMDL,1,81,RMDL,1,1,1,1.0,0.9000646471977234,0,1,81,1
20240626-15-08-33,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240626-15-08-33__4751906d.npz,57,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9497892260551453,0,1,104,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,7,AVAR,1,28,AVAR,1,1,1,1.0,0.9542050361633301,0,1,28,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,32,RIAR,1,71,RIAR,1,1,1,1.0,0.44306743144989014,0,1,71,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,33,RIVR,1,78,RIVR,1,1,1,1.0,0.9548831582069397,0,1,78,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,36,RMDVR,1,84,RMDVR,1,1,1,1.0,0.9456396698951721,0,1,84,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,42,AWAR,1,37,AVJR,2,0,1,0.5,0.041587673127651215,0,0,37,0
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,44,SAAVR,1,90,SAAVR,1,1,1,1.0,0.6807121634483337,0,1,90,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,50,SMDVR,1,105,SMDVR,1,1,1,1.0,0.9560436010360718,0,1,105,1
20240629-14-48-32,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-14-48-32__2b74813e.npz,61,RMDR,1,82,RMDR,1,1,1,1.0,0.9394410252571106,0,1,82,1
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,11,AVAR,1,28,AVAR,1,1,1,1.0,0.9564046263694763,0,1,28,1
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,16,SMDDR,1,103,SMDDR,1,1,1,1.0,0.9526386857032776,0,1,103,1
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,35,RMDVR,1,84,RMDVR,1,1,1,1.0,0.8639604449272156,0,1,84,1
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,36,SAAVR,1,84,RMDVR,2,0,1,0.5,0.027930427342653275,1,0,53,0
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,43,SMDVR,1,105,SMDVR,1,1,1,1.0,0.9550911784172058,0,1,105,1
20240629-20-59-45,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240629-20-59-45__37ae4b86.npz,49,AWAR,1,41,AWAR,1,1,1,1.0,0.37184619903564453,1,0,41,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,0,AVAL,1,27,AVAL,1,1,1,1.0,0.9553210139274597,0,1,27,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,11,URXL,1,19,ALA,5,0,1,0.2,4.921699655824341e-05,0,0,19,0
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,18,AWAL,1,40,AWAL,1,1,1,1.0,0.07698976993560791,1,0,22,0
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,23,SMDDL,1,102,SMDDL,1,1,1,1.0,0.2564825713634491,1,0,102,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,32,RMDVL,1,83,RMDVL,1,1,1,1.0,0.5855894684791565,0,1,83,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,55,SAAVL,1,89,SAAVL,1,1,1,1.0,0.39552175998687744,0,1,89,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,56,RIAL,1,70,RIAL,1,1,1,1.0,0.8124608993530273,0,1,70,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,57,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9085196852684021,0,1,104,1
20240714-15-24-26,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-15-24-26__8e813fbd.npz,58,RMDL,1,81,RMDL,1,1,1,1.0,0.8839114904403687,0,1,81,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,3,AVAR,1,28,AVAR,1,1,1,1.0,0.9562183022499084,0,1,28,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,11,SMDDR,1,103,SMDDR,1,1,1,1.0,0.9548400640487671,0,1,103,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,18,SMDVR,1,105,SMDVR,1,1,1,1.0,0.9560751914978027,0,1,105,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,43,RMDVR,1,84,RMDVR,1,1,1,1.0,0.9460099935531616,0,1,84,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,44,RMDR,1,82,RMDR,1,1,1,1.0,0.953813374042511,0,1,82,1
20240714-17-28-58,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/train__20240714-17-28-58__6d7f3bea.npz,57,SAAVR,1,71,RIAR,2,0,1,0.5,0.24893803894519806,0,0,71,0
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,1,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9526490569114685,0,1,104,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,2,AVAL,1,27,AVAL,1,1,1,1.0,0.955325186252594,0,1,27,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,21,RMDL,1,81,RMDL,1,1,1,1.0,0.9300614595413208,0,1,81,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,28,RMED,1,85,RMED,1,1,1,1.0,0.9550537467002869,0,1,85,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,33,SAAVL,1,89,SAAVL,1,1,1,1.0,0.7329840660095215,0,1,89,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,45,AWAL,1,40,AWAL,1,1,1,1.0,0.03888227418065071,1,0,6,0
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,49,RMDVL,1,83,RMDVL,1,1,1,1.0,0.9490440487861633,0,1,83,1
20240724-14-26-00,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240724-14-26-00__b5d23d7a.npz,54,RIAL,1,70,RIAL,1,1,1,1.0,0.799048662185669,0,1,70,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,1,RMEV,1,88,RMEV,1,1,1,1.0,0.8586804270744324,0,1,88,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,3,RIVL,1,77,RIVL,1,1,1,1.0,0.8607062697410583,0,1,77,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,17,ALA,1,19,ALA,1,1,1,1.0,0.5905869603157043,0,1,19,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,29,SAAVR,1,78,RIVR,8,0,0,0.125,0.002038906794041395,1,0,78,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,31,AVAR,1,28,AVAR,1,1,1,1.0,0.9575664401054382,0,1,28,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,33,AVER,1,33,AVER,1,1,1,1.0,0.8437931537628174,0,1,33,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,36,RID,1,74,RID,1,1,1,1.0,0.5321475267410278,0,1,74,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,41,SMDVR,1,105,SMDVR,1,1,1,1.0,0.9548389315605164,0,1,105,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,43,RIAR,1,90,SAAVR,2,0,1,0.5,0.06975135952234268,1,0,71,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,50,AFDR,1,82,RMDR,30,0,0,0.03333333333333333,1.408228763466468e-05,1,0,82,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,51,RMDDR,1,99,SMBDR,35,0,0,0.02857142857142857,3.167735485476442e-05,1,0,99,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,54,RMDVL,1,83,RMDVL,1,1,1,1.0,0.7865535020828247,0,1,83,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,74,AVAL,1,27,AVAL,1,1,1,1.0,0.9393132328987122,0,1,27,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,77,RMED,1,85,RMED,1,1,1,1.0,0.7644256949424744,0,1,85,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,79,SMDVL,1,104,SMDVL,1,1,1,1.0,0.9517578482627869,0,1,104,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,82,AVEL,1,32,AVEL,1,1,1,1.0,0.9095336198806763,0,1,32,1
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,89,SMDDR,1,78,RIVR,5,0,1,0.2,1.0765370461740531e-05,1,0,35,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,93,URXL,1,113,URYDL,26,0,0,0.038461538461538464,2.6782549866766203e-07,1,0,112,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,95,AFDL,1,22,ASGL,6,0,0,0.16666666666666666,0.009297795593738556,1,0,22,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,97,AWAL,1,81,RMDL,3,0,1,0.3333333333333333,0.06141334027051926,1,0,81,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,100,ADFL,1,70,RIAL,4,0,1,0.25,0.0003371813509147614,0,0,70,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,120,AWBL,0,81,RMDL,,0,0,0.0,,1,0,93,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,121,RIAL,1,9,AFDL?,3,0,1,0.3333333333333333,0.13211870193481445,1,0,9,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,123,RMDL,1,40,AWAL,16,0,0,0.0625,3.826582906185649e-05,1,0,40,0
20240828-14-16-29,/home/ubuntu/klb/nuclr/nuclr/Data/Dunn_001623/cv5_grouped_v1/fold_4/test/val__20240828-14-16-29__4c7345fc.npz,125,SMDDL,1,80,RMDDR,33,0,0,0.030303030303030304,1.8586555370347924e-06,1,0,80,0
